strain_id,B_noMTX_Fluconazole.ERV25_EMP47,B_noMTX_Fluconazole.ERG11_ACF2,B_noMTX_Fluconazole.HNM1_ERG11,B_noMTX_Fluconazole.SSH1_ERG11,B_noMTX_Fluconazole.HUG1_ALO1,B_noMTX_Fluconazole.ADE17_PGM2,B_noMTX_Fluconazole.ALO1_HYR1,B_noMTX_Fluconazole.DHH1_LSM3,B_noMTX_Fluconazole.noPPI_reference,B_noMTX_Fluconazole.MID2_PIN2,B_noMTX_Fluconazole.PLM2_HNM1,B_noMTX_Fluconazole.HNM1_TPO1,B_noMTX_Fluconazole.RET2_EMP47,B_noMTX_Fluconazole.SSH1_ORM2,B_noMTX_Fluconazole.MID2_MAM33,B_noMTX_Fluconazole.ERG11_ERV25,B_noMTX_Fluconazole.RET2_SNA3,B_noMTX_Fluconazole.SSH1_PIS1,B_noMTX_Fluconazole.ERG11_HYR1,B_noMTX_Fluconazole.SRO9_DHH1,B_noMTX_Fluconazole.SSH1_ERV25,B_noMTX_Fluconazole.ADE17_GIS2,B_noMTX_Fluconazole.FMP45_MID2,B_noMTX_Fluconazole.ERV25_UIP4,B_noMTX_Fluconazole.ERG27_ACF2,B_noMTX_Fluconazole.MID2_WSC2,B_noMTX_Fluconazole.SRO9_SGN1,B_noMTX_Fluconazole.GTR1_SLM4,B_noMTX_Fluconazole.HUG1_ADE17,B_noMTX_Fluconazole.SRO9_GIS2,B_noMTX_Fluconazole.SNA4_GTR2,B_noMTX_Fluconazole.PMC1_CTR2,B_noMTX_Fluconazole.MID2_RSN1,B_noMTX_Fluconazole.ALO1_UIP4,B_noMTX_Fluconazole.PLM2_SNA3,B_noMTX_Fluconazole.HNM1_TPO2,B_noMTX_Fluconazole.ERG11_MID2,B_noMTX_Fluconazole.ERV25_ERG5,B_noMTX_Fluconazole.HNM1_MAM33,B_noMTX_Fluconazole.SNA4_VAC8,B_noMTX_Fluconazole.HNM1_TPO4,B_noMTX_Fluconazole.ERG11_ERG5,B_noMTX_Fluconazole.ERG11_ORM2,B_noMTX_Fluconazole.FMP45_MEP1,B_noMTX_Fluconazole.HUG1_PGM2,B_noMTX_Fluconazole.TPO1_TPO2,B_noMTX_Fluconazole.RET2_EMP70,B_noMTX_Fluconazole.HNM1_RBD2,B_noMTX_Fluconazole.ERV25_ORM2,B_noMTX_Fluconazole.ERV25_PIS1,B_noMTX_Fluconazole.MID2_TPO4,B_noMTX_Fluconazole.PMC1_GTR2,B_noMTX_Fluconazole.FMP45_HNM1,B_noMTX_Fluconazole.ERG11_TPO4,B_noMTX_Fluconazole.ADE17_HYR1,B_noMTX_Fluconazole.ERG11_PIS1,B_noMTX_Fluconazole.TPO1_TCB2,B_noMTX_Fluconazole.MID2_TPO2,B_noMTX_Fluconazole.TPO1_MID2,B_noMTX_Fluconazole.ALO1_ADE17,B_noMTX_Fluconazole.ERV25_RBD2,B_noMTX_Fluconazole.HNM1_MID2
421,14.0,1470.0,6.0,759.0,29.0,5.0,7.0,859.0,56.0,19.0,8.0,20.0,1.0,50.0,28.0,4.0,12.0,6.0,2.0,9.0,1569.0,124.0,10.0,11.0,0.0,518.0,6.0,259.0,19.0,7.0,4.0,13.0,6.0,22.0,4.0,8.0,8.0,262.0,174.0,5.0,22.0,8.0,19.0,504.0,19.0,17.0,2.0,12.0,19.0,4.0,329.0,2373.0,63.0,20.0,11.0,43.0,59.0,5.0,24.0,22.0,22.0,16.0
426,3.0,65.0,32.0,175.0,1073.0,2.0,19.0,24.0,6291.0,2.0,73.0,23.0,2.0,58.0,18.0,15.0,0.0,62.0,3.0,3.0,554.0,3.0,4.0,126.0,3.0,5.0,7.0,5.0,32.0,4.0,93.0,8.0,15.0,12.0,5.0,87.0,6.0,653.0,8.0,7.0,36.0,3.0,13.0,4.0,23.0,28.0,6.0,1.0,49.0,9.0,13.0,22.0,6.0,8.0,63.0,10.0,1.0,15.0,0.0,15.0,54.0,80.0
431,76.0,6.0,159.0,2.0,641.0,12.0,41.0,36.0,3.0,3.0,13.0,34.0,10.0,20.0,12.0,23.0,5.0,15.0,3.0,179.0,58.0,30.0,4.0,125.0,17.0,3.0,76.0,1.0,30.0,23.0,12.0,259.0,6.0,51.0,13.0,32.0,19.0,4.0,29.0,1.0,9.0,2.0,3.0,7.0,6.0,64.0,4.0,2.0,55.0,2184.0,12.0,197.0,36.0,23.0,3.0,210.0,306.0,0.0,98.0,632.0,53.0,2.0
433,7.0,3.0,13.0,21.0,21.0,5.0,8.0,60.0,10.0,5.0,44.0,124.0,5.0,209.0,13.0,9.0,6.0,395.0,6.0,8.0,8.0,23.0,8.0,4.0,4.0,3.0,8.0,14.0,3.0,5.0,82.0,17.0,13.0,9.0,4.0,234.0,6.0,6.0,41.0,3.0,182.0,6.0,1.0,11.0,32.0,5.0,5.0,3.0,8.0,6.0,3.0,11.0,10.0,9.0,178.0,8.0,3.0,6.0,4.0,3.0,14.0,29.0
434,37.0,53.0,39.0,2.0,12.0,5.0,16.0,24.0,7.0,11.0,59.0,7.0,2.0,0.0,7.0,31.0,1.0,4.0,21.0,8.0,87.0,4.0,35.0,48.0,2.0,6.0,28.0,6837.0,4.0,389.0,94.0,15.0,5.0,41.0,143.0,4.0,57.0,1.0,5.0,117.0,5.0,11.0,5.0,27.0,2.0,5.0,1.0,2.0,68.0,0.0,12.0,133.0,76.0,3.0,6.0,5.0,53.0,4.0,62.0,269.0,7.0,42.0
437,7.0,7.0,8.0,4.0,12.0,5.0,10.0,33.0,7.0,30.0,5.0,3.0,0.0,8.0,27.0,10.0,0.0,58.0,1.0,13.0,8.0,11.0,4.0,8.0,3.0,8.0,13.0,3.0,27.0,19.0,12.0,7.0,52.0,10.0,2.0,7.0,4.0,9.0,5.0,16.0,6.0,11.0,2.0,15.0,13.0,2.0,1.0,20.0,3.0,5.0,25.0,9.0,3.0,3.0,9.0,15.0,0.0,13.0,0.0,4.0,4.0,8.0
438,8.0,8.0,12.0,4.0,20.0,10.0,3.0,872.0,9.0,152.0,59.0,49.0,4.0,36.0,1215.0,9.0,5.0,345.0,4.0,136.0,103.0,5.0,8.0,14.0,1.0,8006.0,4.0,11.0,6.0,58.0,22.0,6.0,31.0,7.0,305.0,122.0,85.0,23.0,54.0,1.0,707.0,6.0,7.0,66.0,2.0,17.0,12.0,1435.0,8.0,2.0,1538.0,74.0,3.0,7.0,20.0,16.0,12.0,336.0,1.0,23.0,11.0,491.0
439,602.0,7001.0,12.0,4.0,252.0,65.0,6.0,30.0,78.0,655.0,233.0,2.0,3.0,36.0,1033.0,4.0,20.0,39.0,5.0,759.0,42.0,9.0,13.0,31.0,5.0,2262.0,20.0,15.0,359.0,602.0,784.0,330.0,53.0,6.0,13.0,18.0,76.0,27.0,3.0,7.0,6.0,14.0,166.0,19.0,12.0,4.0,10.0,21.0,1865.0,8.0,767.0,69.0,965.0,32.0,17.0,568.0,18.0,61.0,17.0,9.0,17.0,161.0
43_ref1,270.0,4.0,1802.0,2892.0,42.0,59.0,126.0,183.0,29.0,182.0,195.0,4493.0,152.0,96.0,334.0,2518.0,150.0,64.0,23976.0,531.0,1377.0,363.0,325.0,94.0,121.0,656.0,585.0,295.0,59.0,179.0,295.0,37.0,38.0,102.0,362.0,978.0,673.0,17.0,1378.0,279.0,1292.0,686.0,2719.0,110.0,29.0,211.0,309.0,2328.0,31.0,142.0,167.0,70.0,1059.0,271.0,610.0,1244.0,140.0,370.0,105.0,52.0,6324.0,160.0
43_ref2,35.0,0.0,35.0,65.0,6.0,2.0,83.0,8.0,1.0,7.0,72.0,143.0,1.0,2.0,7.0,0.0,1.0,10.0,375.0,11.0,157.0,10.0,89.0,27.0,2.0,99.0,4.0,79.0,22.0,33.0,26.0,12.0,2.0,93.0,19.0,61.0,19.0,0.0,59.0,58.0,144.0,364.0,271.0,6.0,2.0,4.0,4.0,583.0,0.0,4.0,6.0,18.0,277.0,12.0,30.0,67.0,1.0,5.0,4.0,1.0,345.0,18.0
442,6.0,14.0,14.0,3.0,42.0,5.0,0.0,46.0,16.0,62.0,8.0,6.0,5.0,3.0,9.0,11.0,7.0,2.0,2.0,12.0,13.0,4.0,7.0,4.0,2.0,19.0,10.0,2.0,5.0,11.0,6.0,9.0,15.0,6.0,5.0,0.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,8.0,15.0,2.0,4.0,4.0,3.0,1.0,611.0,9.0,6.0,4.0,6.0,70.0,3.0,13.0,1.0,2.0,11.0,6.0
444,3.0,2.0,3.0,0.0,8.0,1.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
446,15.0,16.0,6.0,7.0,4.0,11.0,3.0,10.0,93.0,50.0,11.0,11.0,3.0,108.0,170.0,4.0,2.0,649.0,3.0,11.0,244.0,5.0,16.0,6.0,1.0,1.0,375.0,7.0,2.0,3.0,3.0,97.0,2.0,64.0,9.0,7.0,52.0,9.0,11.0,2.0,13.0,24.0,853.0,31.0,4.0,40.0,2.0,3.0,761.0,5.0,5.0,181.0,1197.0,13.0,5.0,19.0,7.0,0.0,2.0,1076.0,6.0,72.0
45,5.0,1.0,3.0,6.0,8.0,9.0,18.0,23.0,5.0,24.0,3.0,2.0,10.0,2.0,7.0,4.0,2.0,10.0,3.0,66.0,4.0,24.0,5.0,5.0,3.0,9.0,11.0,8.0,10.0,18.0,18.0,39.0,0.0,1.0,1.0,10.0,18.0,5.0,1.0,4.0,0.0,6.0,3.0,14.0,2.0,3.0,1.0,7.0,8.0,22.0,3.0,20.0,11.0,13.0,19.0,14.0,1.0,2.0,1.0,14.0,4.0,5.0
450,8.0,12.0,4.0,6.0,76.0,7.0,37.0,332.0,51.0,86.0,7.0,84.0,21.0,7.0,172.0,40.0,3.0,25.0,3.0,9.0,0.0,78.0,3.0,215.0,2.0,9.0,42.0,110.0,8.0,11.0,219.0,18.0,0.0,4.0,22.0,52.0,28.0,2.0,91.0,18.0,320.0,12.0,6.0,1.0,5.0,68.0,2.0,2.0,223.0,3451.0,307.0,8.0,2.0,43.0,28.0,10.0,14.0,8.0,51.0,6.0,14.0,3.0
452,18.0,43.0,1.0,4.0,175.0,4.0,8.0,10.0,4307.0,4.0,14.0,22.0,1.0,35.0,9.0,1.0,5.0,33.0,2.0,5.0,8.0,2.0,5.0,51.0,1.0,1.0,11.0,1.0,6.0,3.0,53.0,12.0,4.0,4.0,12.0,9.0,2.0,27.0,10.0,1.0,15.0,843.0,8.0,13.0,1.0,11.0,239.0,2.0,16.0,1.0,6.0,10.0,4.0,1.0,37.0,12.0,3.0,6.0,2.0,2.0,15.0,4.0
454,2.0,1.0,1.0,0.0,149.0,0.0,1.0,334.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,1.0,17.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0
458,11.0,2.0,5.0,22.0,81.0,9.0,9.0,408.0,16.0,70.0,10.0,23.0,12.0,1.0,26.0,4.0,3.0,4.0,5.0,13.0,516.0,6.0,64.0,81.0,12.0,173.0,5.0,14.0,201.0,83.0,73.0,225.0,7.0,42.0,3.0,9.0,9.0,8.0,7.0,7.0,93.0,7.0,64.0,4.0,11.0,592.0,10.0,4.0,2.0,2.0,110.0,262.0,4.0,12.0,14.0,4.0,45.0,47.0,50.0,33.0,67.0,47.0
459,7.0,3.0,4.0,42.0,35.0,1.0,6.0,145.0,11.0,21.0,9.0,7.0,3.0,3.0,19.0,6.0,11.0,2.0,6.0,113.0,589.0,46.0,59.0,18.0,2.0,31.0,272.0,767.0,11.0,52.0,84.0,20.0,4.0,13.0,7.0,1.0,4.0,3.0,143.0,4.0,6.0,2.0,6.0,127.0,4.0,12.0,12.0,8.0,2.0,1.0,2232.0,16.0,111.0,4.0,5.0,10.0,13.0,10.0,7.0,7.0,19.0,12.0
460,30.0,11.0,34.0,296.0,1170.0,40.0,67.0,441.0,33.0,117.0,193.0,3223.0,5.0,60.0,903.0,48.0,85.0,469.0,8.0,28.0,757.0,542.0,76.0,4729.0,88.0,45.0,86.0,16.0,27.0,46.0,798.0,12.0,61.0,98.0,17.0,4462.0,426.0,113.0,1684.0,2001.0,4413.0,558.0,39.0,40.0,9.0,82.0,48.0,2679.0,110.0,40.0,257.0,193.0,5.0,80.0,118.0,259.0,24.0,364.0,66.0,114.0,42.0,343.0
466,1.0,4.0,0.0,2.0,19.0,4.0,3.0,9.0,2.0,18.0,0.0,5.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,20.0,4.0,4.0,5.0,2.0,1.0,38.0,9.0,3.0,5.0,7.0,6.0,6.0,2.0,2.0,5.0,10.0,2.0,4.0,1.0,3.0,4.0,7.0,1.0,12.0,1.0,0.0,1.0,10.0,1.0,2.0,23.0,7.0,2.0,1.0,8.0,5.0,0.0,5.0,0.0,10.0,6.0,1.0
468,243.0,33.0,92.0,192.0,21.0,18.0,14.0,32.0,12.0,45.0,503.0,405.0,1.0,9.0,202.0,787.0,4.0,7.0,24.0,120.0,143.0,16.0,69.0,23.0,80.0,255.0,143.0,299.0,10.0,173.0,447.0,98.0,12.0,23.0,33.0,250.0,41.0,415.0,41.0,44.0,264.0,36.0,58.0,400.0,12.0,433.0,15.0,15.0,50.0,5.0,218.0,100.0,154.0,17.0,35.0,29.0,8.0,84.0,362.0,192.0,36.0,83.0
470,21.0,22.0,17.0,13.0,23.0,21.0,86.0,133.0,20.0,121.0,24.0,17.0,5.0,17.0,560.0,13.0,8.0,15.0,11.0,2427.0,15.0,9.0,180.0,35.0,14.0,2285.0,3283.0,15.0,30.0,856.0,4.0,36.0,12.0,217.0,1002.0,36.0,23.0,2292.0,15.0,6.0,10.0,25.0,696.0,553.0,7.0,4.0,9.0,24.0,21.0,12.0,28.0,39.0,1006.0,10.0,11.0,6.0,7.0,27.0,5.0,310.0,18.0,16.0
473,10.0,4.0,13.0,30.0,132.0,13.0,30.0,44.0,17.0,26.0,14.0,19.0,5.0,6.0,34.0,6.0,4.0,3.0,9.0,23.0,38.0,4.0,25.0,101.0,232.0,117.0,33.0,4.0,705.0,122.0,8.0,309.0,2.0,153.0,7.0,58.0,57.0,267.0,62.0,13.0,197.0,8.0,9.0,19.0,15.0,76.0,13.0,8.0,19.0,44.0,251.0,127.0,547.0,15.0,10.0,8.0,60.0,16.0,128.0,423.0,84.0,6.0
475,4893.0,1225.0,686.0,5823.0,2928.0,227.0,10707.0,7799.0,317.0,153.0,11808.0,13314.0,62.0,214.0,3639.0,5233.0,67.0,3206.0,81.0,462.0,2791.0,2721.0,226.0,4960.0,2078.0,331.0,694.0,1133.0,421.0,725.0,6664.0,2044.0,42.0,902.0,292.0,15382.0,754.0,3105.0,2176.0,2180.0,16655.0,1969.0,211.0,8071.0,349.0,330.0,135.0,1448.0,742.0,178.0,1377.0,830.0,1855.0,369.0,1783.0,666.0,76.0,370.0,2311.0,2813.0,67231.0,5005.0
476,3506.0,54.0,165.0,3190.0,3669.0,115.0,220.0,3992.0,110.0,1301.0,2257.0,613.0,80.0,3412.0,12504.0,27500.0,102.0,249.0,692.0,5374.0,873.0,63.0,544.0,279.0,75.0,6574.0,423.0,94.0,3162.0,1744.0,43.0,258.0,227.0,276.0,1189.0,302.0,2410.0,57.0,1384.0,164.0,127.0,1211.0,68.0,889.0,225.0,3928.0,276.0,116.0,126.0,1037.0,3783.0,846.0,6758.0,511.0,227.0,2964.0,3853.0,5198.0,2202.0,2361.0,203.0,3316.0
48,211.0,4.0,206.0,108.0,17.0,15.0,7.0,20.0,10.0,6.0,180.0,165.0,2.0,6.0,27.0,3.0,3.0,10.0,1.0,7.0,12.0,3.0,239.0,34.0,23.0,432.0,10.0,5.0,10.0,4.0,32.0,47.0,9.0,1.0,23.0,49.0,8.0,71.0,70.0,4.0,4.0,17.0,12.0,107.0,4.0,3.0,2.0,12.0,72.0,0.0,49.0,1849.0,7.0,4.0,5.0,13.0,196.0,22.0,6.0,5.0,20.0,6.0
485,6.0,0.0,7.0,110.0,6.0,2.0,59.0,23.0,4.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,10.0,2.0,4.0,2.0,0.0
486,258.0,6.0,15.0,4.0,98.0,6.0,233.0,1197.0,111.0,8.0,220.0,23.0,3.0,4.0,65.0,5.0,2.0,3.0,7.0,3.0,3.0,6.0,4.0,31.0,16.0,41.0,13.0,12.0,9.0,2.0,29.0,144.0,9.0,198.0,12.0,10.0,6.0,73.0,10.0,4.0,15.0,4.0,1.0,8.0,10.0,152.0,4.0,4.0,3.0,4.0,30.0,127.0,26.0,97.0,30.0,2.0,3.0,9.0,102.0,87.0,24.0,8.0
491,8.0,83.0,6.0,13.0,50.0,4.0,7.0,17.0,13.0,3.0,16.0,8.0,3.0,2.0,51.0,1.0,5.0,3.0,4.0,9.0,8.0,7.0,0.0,2.0,148.0,5.0,4.0,6.0,539.0,66.0,131.0,54.0,0.0,6.0,6.0,29.0,3.0,22.0,0.0,13.0,213.0,8.0,4.0,153.0,6.0,89.0,1.0,1.0,440.0,0.0,9.0,13.0,5.0,2.0,39.0,5.0,7.0,54.0,3.0,16.0,62.0,8.0
493,31.0,31.0,3.0,2.0,130.0,10.0,5.0,250.0,23.0,23.0,6.0,12.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,103.0,5.0,10.0,95.0,187.0,51.0,2.0,16.0,1.0,16.0,8.0,115.0,84.0,3.0,43.0,9.0,5.0,247.0,2.0,14.0,4.0,4.0,12.0,5.0,11.0,6.0,41.0,3.0,6.0,6.0,2.0,451.0,101.0,3.0,3.0,28.0,870.0,1.0,32.0,2.0,4.0,16.0,4.0
495,323.0,7.0,70.0,278.0,350.0,83.0,68.0,875.0,58.0,95.0,305.0,161.0,8.0,11.0,178.0,15.0,1.0,234.0,5.0,932.0,180.0,124.0,670.0,135.0,65.0,21.0,15.0,13.0,26.0,30.0,175.0,519.0,16.0,14.0,338.0,28.0,13.0,522.0,216.0,46.0,112.0,98.0,14.0,146.0,7.0,140.0,4.0,5.0,50.0,181.0,31.0,301.0,38.0,19.0,15475.0,95.0,11.0,102.0,28.0,969.0,95.0,429.0
50,11.0,4.0,4.0,8.0,8.0,4.0,9.0,38.0,8.0,13.0,5.0,5.0,0.0,0.0,4.0,0.0,1.0,9.0,4.0,7.0,2.0,15.0,1.0,7.0,2.0,3.0,19.0,2.0,4.0,8.0,11.0,14.0,1.0,3.0,1.0,5.0,6.0,5.0,6.0,19.0,4.0,10.0,2.0,7.0,1.0,2.0,2.0,2.0,5.0,4.0,7.0,1.0,4.0,2.0,11.0,17.0,2.0,8.0,0.0,3.0,13.0,3.0
503,19.0,3.0,55.0,62.0,460.0,11.0,10.0,22.0,8.0,10.0,33.0,29.0,1.0,77.0,120.0,1.0,5.0,1.0,5.0,105.0,191.0,18.0,217.0,8.0,9.0,64.0,420.0,5.0,5.0,60.0,3.0,6.0,3.0,9.0,13.0,68.0,15.0,14.0,4.0,4.0,398.0,204.0,4.0,62.0,5.0,12.0,0.0,1.0,6.0,55.0,45.0,29.0,16.0,6.0,74.0,6.0,126.0,5.0,4.0,196.0,684.0,60.0
506,5.0,2.0,0.0,0.0,2.0,1.0,1.0,17.0,112.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,118.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,1.0,2.0,3.0,0.0,2.0,0.0,5.0,3.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
507,8.0,3.0,4.0,253.0,209.0,1.0,164.0,204.0,5.0,15.0,12.0,101.0,1.0,2.0,62.0,14.0,0.0,6.0,20.0,13.0,33.0,26.0,2.0,109.0,109.0,1380.0,12.0,4.0,14.0,12.0,181.0,10.0,4.0,29.0,5.0,525.0,1.0,4.0,56.0,3.0,244.0,26.0,2.0,40.0,23.0,2.0,26.0,272.0,54.0,468.0,745.0,27.0,4.0,9.0,247.0,3.0,7.0,8.0,1.0,11.0,8.0,20.0
508,13.0,7.0,8.0,44.0,26.0,9.0,6.0,49.0,74.0,45.0,40.0,6.0,3.0,24.0,8.0,4.0,8.0,4.0,2.0,224.0,37.0,2.0,151.0,34.0,16.0,68.0,613.0,113.0,5.0,23.0,137.0,313.0,14.0,86.0,10.0,11.0,20.0,21.0,7.0,4.0,12.0,10.0,54.0,5.0,1.0,31.0,2.0,12.0,587.0,5.0,1926.0,192.0,241.0,15.0,7.0,7.0,32.0,271.0,46.0,595.0,13.0,206.0
52,8.0,8.0,7.0,7.0,2145.0,14.0,2.0,46.0,19.0,12.0,270.0,2.0,7.0,3.0,75.0,3.0,7.0,3.0,3.0,5.0,882.0,11.0,57.0,5.0,9.0,0.0,0.0,5.0,17.0,4.0,7.0,201.0,1.0,5.0,10.0,2.0,52.0,5.0,2.0,424.0,7.0,8.0,5.0,331.0,17.0,221.0,3.0,2.0,1.0,5.0,14.0,169.0,92.0,9.0,23.0,20.0,309.0,39.0,121.0,228.0,25.0,14.0
520,7.0,1.0,1.0,2.0,10.0,0.0,0.0,10.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,7.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,7.0,0.0
521,262.0,3.0,6.0,17.0,84.0,11.0,22.0,73.0,12.0,38.0,15.0,19.0,13.0,5.0,23.0,7.0,1.0,31.0,6.0,60.0,5.0,32.0,6.0,13.0,9.0,8.0,35.0,13.0,40.0,29.0,29.0,131.0,5.0,6.0,8.0,12.0,36.0,21.0,15.0,6.0,9.0,11.0,10.0,21.0,9.0,14.0,3.0,10.0,16.0,34.0,10.0,35.0,5.0,32.0,22.0,8.0,2.0,7.0,4.0,9.0,57.0,6.0
522,154.0,19.0,25.0,126.0,2644.0,16.0,211.0,232.0,19.0,52.0,16.0,11.0,3.0,14.0,136.0,14.0,16.0,6.0,6.0,17.0,248.0,17.0,351.0,43.0,176.0,8.0,203.0,189.0,82.0,8.0,183.0,28.0,11.0,131.0,11.0,213.0,54.0,21.0,67.0,8.0,476.0,133.0,19.0,30.0,23.0,6.0,12.0,7.0,13.0,20.0,354.0,45.0,10.0,12.0,36.0,25.0,21.0,4.0,19.0,14.0,59.0,88.0
