strain_id,B_MTX_5-FC.ALO1_HYR1,B_MTX_5-FC.SNA4_GTR2,B_MTX_5-FC.ERV25_UIP4,B_MTX_5-FC.PLM2_SNA3,B_MTX_5-FC.PMC1_CTR2,B_MTX_5-FC.SSH1_PIS1,B_MTX_5-FC.ALO1_UIP4,B_MTX_5-FC.ERG11_MID2,B_MTX_5-FC.noPPI_reference,B_MTX_5-FC.ERG11_ACF2,B_MTX_5-FC.ERV25_PIS1,B_MTX_5-FC.HNM1_MAM33,B_MTX_5-FC.ADE17_PGM2,B_MTX_5-FC.TPO1_TCB2,B_MTX_5-FC.HNM1_TPO1,B_MTX_5-FC.ERG11_ERG5,B_MTX_5-FC.ERV25_EMP47,B_MTX_5-FC.SSH1_ORM2,B_MTX_5-FC.ADE17_HYR1,B_MTX_5-FC.GTR1_SLM4,B_MTX_5-FC.HNM1_RBD2,B_MTX_5-FC.TPO1_TPO2,B_MTX_5-FC.ALO1_ADE17,B_MTX_5-FC.MID2_TPO4,B_MTX_5-FC.SSH1_ERG11,B_MTX_5-FC.MID2_TPO2,B_MTX_5-FC.FMP45_MID2,B_MTX_5-FC.FMP45_HNM1,B_MTX_5-FC.HNM1_ERG11,B_MTX_5-FC.ERV25_ERG5,B_MTX_5-FC.ERG27_ACF2,B_MTX_5-FC.HNM1_MID2,B_MTX_5-FC.ERV25_ORM2,B_MTX_5-FC.HUG1_ALO1,B_MTX_5-FC.ERG11_TPO4,B_MTX_5-FC.SRO9_SGN1,B_MTX_5-FC.MID2_RSN1,B_MTX_5-FC.DHH1_LSM3,B_MTX_5-FC.RET2_SNA3,B_MTX_5-FC.MID2_PIN2,B_MTX_5-FC.HNM1_TPO2,B_MTX_5-FC.RET2_EMP47,B_MTX_5-FC.ERG11_PIS1,B_MTX_5-FC.HUG1_PGM2,B_MTX_5-FC.MID2_MAM33,B_MTX_5-FC.SRO9_DHH1,B_MTX_5-FC.ADE17_GIS2,B_MTX_5-FC.MID2_WSC2,B_MTX_5-FC.SNA4_VAC8,B_MTX_5-FC.SSH1_ERV25,B_MTX_5-FC.PLM2_HNM1,B_MTX_5-FC.PMC1_GTR2,B_MTX_5-FC.ERV25_RBD2,B_MTX_5-FC.FMP45_MEP1,B_MTX_5-FC.ERG11_ERV25,B_MTX_5-FC.RET2_EMP70,B_MTX_5-FC.ERG11_HYR1,B_MTX_5-FC.TPO1_MID2,B_MTX_5-FC.ERG11_ORM2,B_MTX_5-FC.HNM1_TPO4,B_MTX_5-FC.SRO9_GIS2,B_MTX_5-FC.HUG1_ADE17
871,2.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,107.0,12.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,36.0,1.0,1.0,4.0,7.0,3.0,50.0,50.0,0.0,0.0,4.0,0.0,0.0,79.0,1.0,25.0,136.0,1.0,9.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,16.0,0.0,1.0,3.0,6.0,20.0,0.0,4.0,1.0,4.0,2.0,0.0,10.0,0.0,47.0,1.0,0.0
879,3.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,75.0,1.0,4.0,0.0,1.0,2.0,1.0,2.0
880,1.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0
882,5.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0
888,719.0,63.0,3753.0,4.0,59.0,18.0,40.0,514.0,56.0,75.0,46.0,56.0,4.0,90.0,27.0,22.0,75.0,285.0,6.0,25.0,7.0,179.0,10.0,252.0,637.0,13.0,432.0,207.0,249.0,357.0,115.0,261.0,909.0,200.0,15.0,1590.0,13.0,376.0,12.0,36.0,129.0,4.0,91.0,1224.0,8.0,997.0,9.0,4.0,31.0,96.0,14.0,14.0,21.0,515.0,1024.0,12.0,164.0,235.0,95.0,1.0,565.0,26.0
89,2281.0,185.0,751.0,29.0,965.0,197.0,356.0,840.0,615.0,208.0,624.0,447.0,31.0,601.0,289.0,39.0,2715.0,1110.0,38.0,7378.0,54.0,445.0,711.0,1515.0,1754.0,2321.0,889.0,799.0,1612.0,180.0,863.0,867.0,680.0,1105.0,54.0,5826.0,2711.0,313.0,29.0,1317.0,178.0,18.0,177.0,3387.0,1157.0,674.0,11.0,1373.0,44.0,238.0,586.0,865.0,1356.0,1481.0,891.0,61.0,123.0,35.0,53.0,55.0,504.0,602.0
892,3.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0
897,4.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,107.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
904,3.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,10.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,33.0,1.0,22.0,1.0,5.0,1.0,1.0,3.0
91,422.0,182.0,1256.0,11.0,71.0,380.0,70.0,297.0,123.0,81.0,17.0,403.0,5.0,10.0,411.0,25.0,32.0,1096.0,4.0,2130.0,6.0,516.0,14.0,209.0,1136.0,235.0,394.0,298.0,251.0,54.0,980.0,225.0,323.0,14.0,21.0,232.0,400.0,1834.0,9.0,59.0,834.0,9.0,111.0,20.0,228.0,464.0,8.0,4.0,219.0,631.0,46.0,57.0,15.0,6.0,117.0,15.0,187.0,72.0,46.0,186.0,70.0,21.0
911,759.0,166.0,558.0,397.0,83.0,168.0,541.0,114.0,70.0,205.0,246.0,396.0,17.0,288.0,17.0,751.0,729.0,25.0,20.0,36.0,25.0,561.0,13626.0,386.0,86.0,219.0,577.0,465.0,197.0,642.0,40.0,2022.0,759.0,21.0,267.0,2652.0,356.0,245.0,7.0,67.0,130.0,10.0,214.0,21.0,106.0,436.0,14.0,43.0,25.0,144.0,127.0,166.0,18.0,1104.0,225.0,18.0,124.0,728.0,95.0,427.0,1208.0,10.0
916,726.0,87.0,1270.0,229.0,33.0,14.0,298.0,224.0,103.0,45.0,15.0,112.0,4.0,129.0,1376.0,2.0,211.0,939.0,22.0,5177.0,237.0,1035.0,3.0,129.0,719.0,157.0,20.0,166.0,196.0,554.0,160.0,320.0,351.0,853.0,304.0,244.0,16.0,1732.0,18.0,46.0,9.0,9.0,102.0,1394.0,23.0,430.0,12.0,4.0,1538.0,240.0,50.0,66.0,39.0,69.0,397.0,30.0,19.0,194.0,27.0,181.0,133.0,244.0
917,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
923,1.0,8.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,14.0,0.0,1.0,1099.0,53.0,0.0,31.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,1.0,20.0,3.0,2.0,4.0,0.0,15.0,0.0,9.0,2.0,0.0,5.0,3.0,0.0,7.0,5.0,1.0,7.0,2.0,2.0,2.0,31.0,12.0,47.0,0.0,5.0,1.0,0.0,4.0,7.0,2.0
924,7.0,0.0,7.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,13.0,0.0,0.0,3.0,1.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,10.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0
930,6.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,10.0,12.0,1.0,0.0,1.0,0.0,2.0,12.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,1.0,18.0,0.0,1.0,5.0,2.0,1.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,14.0,2.0
931,422.0,50.0,1233.0,4.0,415.0,818.0,166.0,134.0,41.0,38.0,12.0,257.0,4.0,3.0,483.0,73.0,217.0,72.0,1371.0,10.0,8.0,665.0,9.0,344.0,130.0,206.0,17.0,64.0,211.0,1218.0,87.0,290.0,211.0,258.0,22.0,559.0,17.0,487.0,9.0,30.0,30.0,10.0,104.0,562.0,373.0,39.0,10.0,5.0,19.0,226.0,120.0,305.0,71485.0,39.0,43.0,11.0,278.0,64.0,83.0,885.0,335.0,636.0
932,17.0,0.0,4.0,9.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,3.0,7.0,8.0,6.0,1.0,3.0,1.0,9.0,4.0,1.0,11.0,18.0,6.0,8.0,2.0,0.0,1.0,5.0,8.0,6.0,12.0,2.0,9.0,4.0,1.0,6.0,16.0,1.0,3.0,17.0,4.0,1.0,26.0,20.0,5.0,2.0,8.0,6.0,6.0,0.0,5.0,24.0,9.0,11.0,6.0,2.0,1.0,3.0,6.0,4.0,15.0
933,10.0,3.0,6.0,1.0,13.0,7.0,34.0,0.0,36.0,3.0,11.0,19.0,0.0,6.0,9.0,3.0,7.0,2.0,7.0,13.0,13.0,23.0,9.0,10.0,5.0,4.0,8.0,3.0,5.0,5.0,114.0,7.0,14.0,7.0,45.0,228.0,6.0,3.0,3.0,1.0,6.0,7.0,26.0,16.0,12.0,71.0,5.0,1.0,0.0,6.0,4.0,13.0,34.0,7.0,31.0,3.0,3.0,8.0,6.0,10.0,2.0,9.0
936,25.0,209.0,165.0,123.0,70.0,618.0,208.0,1050.0,222.0,95.0,19.0,587.0,7.0,4.0,577.0,8.0,89.0,194.0,21.0,30.0,181.0,108.0,23.0,60.0,375.0,316.0,92.0,98.0,731.0,740.0,10.0,672.0,195.0,9.0,128.0,167.0,247.0,1301.0,1.0,73.0,572.0,3.0,213.0,19.0,105.0,97.0,5.0,8.0,116.0,182.0,380.0,169.0,32.0,281.0,370.0,7.0,74.0,2.0,38.0,2606.0,183.0,9.0
937,2.0,1.0,2.0,3.0,1.0,6.0,3.0,2.0,4.0,0.0,8.0,6.0,0.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,14.0,1.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,1.0,4.0,10.0,1.0,1.0,6.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,13.0,6.0,5.0,1.0,32.0,1.0,8.0,1.0,2.0,3.0,36.0,1.0
939,976.0,95.0,3033.0,37.0,267.0,16.0,299.0,304.0,86.0,127.0,25.0,261.0,12.0,352.0,656.0,14.0,402.0,561.0,7.0,4635.0,7.0,178.0,2818.0,86.0,108.0,17.0,70.0,367.0,749.0,941.0,21.0,2797.0,939.0,748.0,124.0,874.0,21.0,1725.0,23.0,45.0,116.0,12.0,110.0,669.0,43.0,588.0,12.0,16.0,8.0,370.0,80.0,52.0,758.0,455.0,293.0,24.0,30.0,192.0,61.0,310.0,906.0,27.0
94,48.0,926.0,3651.0,24.0,521.0,1986.0,2511.0,1292.0,563.0,155.0,41.0,1235.0,26.0,2269.0,1184.0,192.0,30.0,248.0,678.0,59.0,24.0,1604.0,27.0,1732.0,1040.0,757.0,747.0,584.0,2043.0,326.0,28.0,2625.0,287.0,1524.0,66.0,188.0,2109.0,32.0,38.0,121.0,305.0,25.0,311.0,1993.0,1403.0,644.0,19.0,89.0,17.0,166.0,823.0,902.0,59.0,455.0,673.0,54.0,181.0,692.0,41.0,2224.0,126.0,44.0
941,2.0,1.0,2.0,0.0,2.0,1.0,3.0,24.0,1.0,1.0,3.0,4.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,15.0,0.0,2.0,0.0,0.0,2.0,7.0,1.0,2.0,0.0,2.0,5.0,4.0,5.0,7.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,5.0,0.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0
942,10.0,77.0,72.0,1.0,34.0,5.0,23.0,65.0,49.0,16.0,8.0,7.0,0.0,35.0,9.0,3.0,29.0,4.0,0.0,5.0,5.0,37.0,0.0,31.0,3.0,20.0,2.0,16.0,4.0,156.0,19.0,72.0,5.0,3.0,6.0,456.0,4.0,2.0,1.0,10.0,2.0,2.0,1.0,7.0,105.0,63.0,1.0,1.0,2.0,1.0,1.0,62.0,10.0,2.0,14.0,2.0,4.0,0.0,4.0,2.0,366.0,7.0
943,5.0,0.0,95.0,0.0,8.0,1.0,2.0,43.0,254.0,4.0,15.0,1.0,3.0,1.0,4.0,0.0,7.0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,7.0,2.0,7.0,33.0,1.0,1.0,51.0,2.0,106.0,2.0,1.0,2.0,1.0,4.0,5.0,11.0,2.0,3.0,11.0,96.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
945,2.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
946,4.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,6.0,8.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,21.0,2.0
953,3.0,6.0,5.0,0.0,8.0,30.0,30.0,100.0,18.0,12.0,6.0,3.0,4.0,16.0,9.0,46.0,8.0,5.0,6.0,9.0,6.0,20.0,1.0,15.0,10.0,11.0,27.0,10.0,2.0,16.0,10.0,1.0,99.0,267.0,31.0,477.0,8.0,102.0,5.0,17.0,4.0,2.0,71.0,296.0,9.0,207.0,9.0,3.0,5.0,38.0,107.0,17.0,40.0,85.0,106.0,5.0,51.0,17.0,101.0,6.0,282.0,16.0
956,4.0,0.0,4.0,1.0,6.0,3.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,97.0,3.0,1.0,9.0,1.0,4.0,4.0,4.0,6.0,4.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,5.0,9.0,1.0,0.0,0.0,1.0,5.0,3.0
957,11.0,29.0,231.0,13.0,153.0,3273.0,165.0,66.0,500.0,172.0,14.0,6.0,3.0,257.0,13.0,10.0,22.0,65.0,4.0,3718.0,5.0,721.0,663.0,402.0,159.0,176.0,60.0,170.0,300.0,321.0,13.0,385.0,93.0,719.0,108.0,170.0,81.0,12.0,11.0,35.0,3.0,15.0,33.0,855.0,73.0,162.0,6.0,1.0,6.0,126.0,889.0,112.0,27.0,65.0,137.0,9.0,48.0,142.0,22.0,14.0,254.0,598.0
959,11.0,11.0,9.0,6.0,4.0,24.0,5.0,1122.0,21.0,32.0,119.0,26.0,0.0,4.0,12.0,46.0,11.0,20.0,3.0,35.0,94.0,311.0,27.0,35.0,95.0,4.0,74.0,48.0,9.0,172.0,5.0,908.0,3961.0,24.0,10.0,443.0,21.0,13.0,19.0,171.0,18.0,20.0,75.0,1.0,0.0,255.0,4.0,8.0,13.0,10.0,18.0,4.0,27.0,10.0,252.0,4.0,851.0,6.0,132.0,4.0,138.0,3.0
960,54.0,418.0,54.0,400.0,465.0,809.0,680.0,580.0,539.0,925.0,32.0,312.0,53.0,1124.0,39.0,266.0,818.0,2145.0,57.0,77.0,26.0,2141.0,26.0,1512.0,420.0,949.0,1369.0,487.0,55.0,17.0,34.0,30.0,732.0,3508.0,157.0,2731.0,1124.0,3814.0,50.0,222.0,265.0,19.0,589.0,1398.0,954.0,120.0,16.0,2867.0,655.0,383.0,669.0,266.0,98.0,2459.0,2513.0,70.0,54.0,532.0,56.0,167.0,367.0,62.0
962,7.0,0.0,3.0,1.0,2.0,1.0,1.0,42.0,3.0,2.0,1.0,4.0,0.0,1.0,2.0,51.0,2.0,1.0,0.0,7.0,7.0,37.0,2.0,5.0,2.0,1.0,3.0,5.0,3.0,128.0,2.0,5.0,34.0,25.0,3.0,8.0,3.0,2.0,1.0,4.0,4.0,0.0,3.0,23.0,2.0,1.0,0.0,1.0,0.0,5.0,3.0,1.0,5.0,4.0,38.0,1.0,48.0,2.0,1.0,4.0,0.0,5.0
966,1.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,10.0,2.0,3.0,0.0,2.0,4.0,8.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,138.0,0.0,35.0,0.0,1.0,0.0,1.0,17.0
967,35.0,107.0,24.0,5.0,233.0,10.0,30.0,200.0,4.0,9.0,11.0,69.0,4.0,55.0,7.0,427.0,23.0,26.0,3.0,2638.0,9.0,53.0,4.0,308.0,36.0,137.0,16.0,22.0,85.0,149.0,16.0,367.0,323.0,125.0,150.0,467.0,91.0,1150.0,5.0,51.0,1.0,2.0,140.0,186.0,53.0,254.0,3.0,6.0,191.0,38.0,18.0,153.0,8.0,68.0,234.0,4.0,132.0,58.0,35.0,199.0,737.0,79.0
972,4175.0,76.0,1030.0,1632.0,37.0,2220.0,88.0,1103.0,357.0,286.0,59.0,2662.0,36.0,36.0,6781.0,100.0,422.0,82.0,79.0,65.0,14.0,80.0,24.0,1478.0,338.0,363.0,878.0,272.0,858.0,404.0,2424.0,1935.0,199.0,3121.0,248.0,359.0,578.0,2525.0,28.0,218.0,474.0,27.0,405.0,2070.0,412.0,100.0,11.0,15.0,38.0,442.0,894.0,51.0,96.0,1491.0,200.0,56.0,98.0,31.0,133.0,5478.0,144.0,82.0
973,1.0,0.0,3.0,0.0,1.0,0.0,0.0,25.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,17.0,0.0,0.0,36.0,1.0,14.0,0.0,11.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
976,3.0,3.0,2.0,0.0,2.0,3.0,6.0,2.0,3.0,1.0,0.0,5.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,4.0,2.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,4.0,9.0,8.0,3.0,144.0,11.0,1.0,15.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,12.0,10.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,8.0,1.0,95.0,7.0,0.0,2.0,1.0,2.0,0.0,5.0
980,5.0,3.0,2.0,0.0,7.0,2.0,4.0,3.0,1.0,2.0,0.0,7.0,0.0,1.0,11.0,18.0,2.0,3.0,5.0,11.0,0.0,17.0,1.0,3.0,3.0,6.0,3.0,4.0,5.0,5.0,7.0,6.0,40.0,7.0,2.0,32.0,3.0,27.0,1.0,1.0,5.0,0.0,0.0,9.0,4.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,12.0,5.0,4.0,3.0,1.0,3.0,1.0,2.0,5.0,4.0
983,12070.0,9.0,747.0,4.0,318.0,3042.0,323.0,145.0,1236.0,137.0,1218.0,1106.0,12.0,2586.0,78.0,11.0,502.0,2547.0,9.0,23.0,10.0,433.0,274.0,756.0,311.0,690.0,3.0,92.0,637.0,386.0,637.0,410.0,859.0,3220.0,419.0,518.0,280.0,540.0,38.0,213.0,90.0,24.0,42.0,1731.0,698.0,190.0,6.0,277.0,34.0,363.0,398.0,98.0,56.0,187.0,80.0,47.0,8.0,35.0,39.0,43.0,33.0,142.0
984,4.0,31.0,4.0,1.0,1.0,3.0,13.0,27.0,14.0,4.0,4.0,18.0,16.0,1.0,40.0,104.0,4.0,2.0,5261.0,7.0,2.0,69.0,2.0,3.0,4.0,48.0,3.0,3.0,6.0,71.0,1.0,16.0,214.0,2.0,0.0,87.0,4.0,34.0,0.0,6.0,0.0,2.0,19.0,8.0,1.0,8.0,19.0,0.0,24.0,0.0,24.0,0.0,40.0,36.0,22.0,3.0,23.0,0.0,62.0,21.0,143.0,26.0
985,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
987,269.0,65.0,81.0,193.0,51.0,3.0,63.0,90.0,17.0,37.0,21.0,19.0,6.0,395.0,131.0,21.0,18.0,26.0,8.0,13.0,3.0,428.0,3765.0,418.0,173.0,101.0,13.0,112.0,41.0,57.0,12.0,42.0,5.0,89.0,292.0,1315.0,5.0,31.0,5.0,50.0,48.0,7.0,88.0,149.0,23.0,81.0,4.0,16.0,2.0,11.0,63.0,30.0,13.0,1.0,488.0,8.0,68.0,210.0,38.0,583.0,279.0,500.0
99,551.0,132.0,667.0,16.0,83.0,32.0,276.0,161.0,29.0,62.0,125.0,346.0,5.0,106.0,14.0,242.0,37.0,44.0,8.0,32.0,12.0,487.0,8.0,292.0,616.0,343.0,54.0,85.0,379.0,502.0,182.0,1282.0,143.0,281.0,154.0,1166.0,178.0,2242.0,8.0,47.0,673.0,9.0,268.0,375.0,56.0,230.0,2.0,5.0,8.0,308.0,99.0,172.0,59.0,92.0,350.0,10.0,94.0,63.0,42.0,20.0,433.0,148.0
991,4.0,0.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,15.0,1.0,13.0,4.0,3.0,4.0,2.0,1.0,13.0,0.0,29.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,8.0,19.0,1.0,2.0,28.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,38.0,6.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,6.0,1.0,48.0,2.0,23.0,2.0,4.0,10.0,15.0,7.0
996,30.0,153.0,360.0,19.0,21.0,1991.0,19.0,433.0,1296.0,20.0,14.0,1584.0,486.0,143.0,267.0,17.0,8.0,78.0,30.0,29.0,2860.0,177.0,23.0,208.0,17.0,319.0,748.0,447.0,1081.0,30.0,3.0,259.0,215.0,127.0,7.0,116.0,467.0,19.0,4.0,711.0,78.0,9.0,32.0,1034.0,2521.0,32.0,194.0,2751.0,17.0,110.0,762.0,36.0,1832.0,690.0,25.0,14.0,12.0,14.0,101.0,589.0,34.0,187.0
998,7.0,1.0,1.0,3.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,11.0,8.0,10.0,3.0,11.0,3.0,1.0,2.0,1.0,5.0,4.0,12.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,3.0,3.0,1.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,15.0,1.0,1.0,22.0,39.0,4.0,1.0,3.0,2.0,2.0,1.0,8.0,8.0,2.0,41.0,1.0,1.0,1.0,4.0,3.0,1.0,6.0
999,7.0,12.0,4.0,4.0,15.0,5.0,9.0,303.0,117.0,15.0,5.0,256.0,5.0,11.0,13.0,6.0,97.0,150.0,3.0,9.0,9.0,23.0,6.0,22.0,57.0,116.0,171.0,18.0,51.0,2.0,106.0,18.0,201.0,9.0,4.0,17.0,768.0,9.0,22.0,108.0,8.0,3.0,43.0,70.0,713.0,54.0,0.0,156.0,4.0,28.0,7.0,27.0,19.0,238.0,14.0,4.0,3.0,3.0,1.0,5.0,10.0,16.0
22,0.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,154.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,2.0,1.0,0.0,192.0,0.0,2.0,0.0,0.0,6.0,2.0,78.0,0.0
