strain_id,A_noMTX_Trifluoperazine.ERG11_MID2,A_noMTX_Trifluoperazine.TPO1_TCB2,A_noMTX_Trifluoperazine.SNA4_GTR2,A_noMTX_Trifluoperazine.HNM1_MID2,A_noMTX_Trifluoperazine.SNA4_VAC8,A_noMTX_Trifluoperazine.noPPI_reference,A_noMTX_Trifluoperazine.RET2_EMP70,A_noMTX_Trifluoperazine.SRO9_GIS2,A_noMTX_Trifluoperazine.MID2_MAM33,A_noMTX_Trifluoperazine.RET2_SNA3,A_noMTX_Trifluoperazine.HNM1_RBD2,A_noMTX_Trifluoperazine.TPO1_MID2,A_noMTX_Trifluoperazine.ERV25_PIS1,A_noMTX_Trifluoperazine.ALO1_ADE17,A_noMTX_Trifluoperazine.ERV25_ORM2,A_noMTX_Trifluoperazine.ADE17_HYR1,A_noMTX_Trifluoperazine.ERG11_HYR1,A_noMTX_Trifluoperazine.PMC1_CTR2,A_noMTX_Trifluoperazine.FMP45_MEP1,A_noMTX_Trifluoperazine.ERV25_EMP47,A_noMTX_Trifluoperazine.ADE17_PGM2,A_noMTX_Trifluoperazine.FMP45_MID2,A_noMTX_Trifluoperazine.ERG11_TPO4,A_noMTX_Trifluoperazine.ERG11_ERV25,A_noMTX_Trifluoperazine.HUG1_ADE17,A_noMTX_Trifluoperazine.PLM2_HNM1,A_noMTX_Trifluoperazine.SRO9_SGN1,A_noMTX_Trifluoperazine.HUG1_PGM2,A_noMTX_Trifluoperazine.ADE17_GIS2,A_noMTX_Trifluoperazine.GTR1_SLM4,A_noMTX_Trifluoperazine.TPO1_TPO2,A_noMTX_Trifluoperazine.HNM1_TPO1,A_noMTX_Trifluoperazine.HNM1_TPO2,A_noMTX_Trifluoperazine.ALO1_UIP4,A_noMTX_Trifluoperazine.MID2_WSC2,A_noMTX_Trifluoperazine.ERG11_PIS1,A_noMTX_Trifluoperazine.ERG11_ERG5,A_noMTX_Trifluoperazine.ERV25_RBD2,A_noMTX_Trifluoperazine.SSH1_PIS1,A_noMTX_Trifluoperazine.SRO9_DHH1,A_noMTX_Trifluoperazine.HNM1_MAM33,A_noMTX_Trifluoperazine.SSH1_ERG11,A_noMTX_Trifluoperazine.SSH1_ORM2,A_noMTX_Trifluoperazine.ERG11_ORM2,A_noMTX_Trifluoperazine.RET2_EMP47,A_noMTX_Trifluoperazine.DHH1_LSM3,A_noMTX_Trifluoperazine.MID2_TPO2,A_noMTX_Trifluoperazine.ERV25_UIP4,A_noMTX_Trifluoperazine.PLM2_SNA3,A_noMTX_Trifluoperazine.ALO1_HYR1,A_noMTX_Trifluoperazine.HUG1_ALO1,A_noMTX_Trifluoperazine.HNM1_TPO4,A_noMTX_Trifluoperazine.SSH1_ERV25,A_noMTX_Trifluoperazine.ERV25_ERG5,A_noMTX_Trifluoperazine.FMP45_HNM1,A_noMTX_Trifluoperazine.HNM1_ERG11,A_noMTX_Trifluoperazine.MID2_TPO4,A_noMTX_Trifluoperazine.MID2_RSN1,A_noMTX_Trifluoperazine.ERG27_ACF2,A_noMTX_Trifluoperazine.PMC1_GTR2,A_noMTX_Trifluoperazine.MID2_PIN2,A_noMTX_Trifluoperazine.ERG11_ACF2
408,129.0,0.0,71.0,24,3.0,47.0,3.0,4.0,36.0,1.0,7.0,3.0,4.0,2.0,20.0,5.0,9.0,11.0,10.0,19.0,187.0,13.0,25.0,8.0,54.0,2.0,13.0,201.0,20.0,37.0,4.0,2.0,4.0,30.0,28.0,5.0,15.0,8.0,4.0,19.0,2.0,26.0,58.0,2.0,2.0,49.0,60.0,40.0,5.0,144.0,84.0,2.0,12.0,4.0,94.0,10.0,22.0,47.0,6.0,1.0,56.0,0.0
409,579.0,28.0,13.0,641,25.0,100.0,6.0,566.0,1785.0,10.0,2194.0,95.0,14.0,45.0,365.0,32.0,360.0,77.0,241.0,151.0,222.0,275.0,1057.0,15.0,8.0,538.0,605.0,28.0,224.0,36.0,76.0,26.0,161.0,53.0,1225.0,411.0,37.0,20.0,388.0,325.0,495.0,225.0,337.0,242.0,12.0,115.0,727.0,61.0,5593.0,12.0,24.0,1288.0,915.0,364.0,661.0,152.0,338.0,434.0,13.0,131.0,795.0,14.0
40_2,6.0,1.0,1.0,1,1.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,1.0,12.0,0.0,1.0,6.0,2.0,0.0,2.0,1.0,1.0,2.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,8.0,1.0,8.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
411,4.0,0.0,4.0,6,1.0,0.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,2.0,6.0,0.0,2.0,3.0,2.0,12.0,2.0,9.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,5.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0
412,183.0,0.0,5.0,134,6.0,35.0,2.0,20.0,2.0,0.0,552.0,3.0,2.0,1.0,3.0,4.0,4.0,10.0,7.0,0.0,36.0,23.0,0.0,1.0,0.0,10.0,3.0,11.0,7.0,5.0,0.0,1.0,4.0,17.0,7.0,39.0,2.0,3.0,2.0,3.0,5.0,8.0,11.0,3.0,0.0,5.0,9.0,3.0,1.0,8.0,4.0,0.0,3.0,3.0,21.0,14.0,5.0,7.0,0.0,24.0,4.0,3.0
418,11.0,0.0,3.0,2,12.0,1.0,0.0,4.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,10.0,19.0,1.0,9.0,9.0,18.0,14.0,14.0,5.0,1.0,3.0,8.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,11.0,3.0,2.0,0.0,4.0,2.0,5.0,11.0,3.0,3.0,3.0,3.0,2.0,10.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0
419,238.0,6.0,87.0,166,10.0,50.0,4.0,68.0,50.0,4.0,3.0,108.0,7.0,60.0,125.0,15.0,9.0,80.0,264.0,20.0,2.0,38.0,58.0,329.0,94.0,73.0,185.0,481.0,22.0,1161.0,117.0,7.0,4.0,105.0,3.0,157.0,19.0,9.0,57.0,40.0,13.0,278.0,240.0,296.0,6.0,90.0,112.0,201.0,8.0,18.0,81.0,265.0,365.0,81.0,53.0,27.0,38.0,101.0,7.0,180.0,46.0,6.0
420,19.0,2.0,29.0,165,4.0,72.0,0.0,68.0,29.0,1.0,4.0,8.0,78.0,18.0,8.0,1.0,20.0,4.0,59.0,106.0,0.0,7.0,9.0,12.0,10.0,6.0,176.0,53.0,3.0,27.0,1.0,3.0,25.0,44.0,5.0,22.0,0.0,4.0,6.0,281.0,2.0,4.0,18.0,6.0,3.0,4.0,20.0,22.0,3.0,14.0,4.0,0.0,1.0,4.0,128.0,11.0,3.0,29.0,4.0,12.0,39.0,3.0
421,884.0,2.0,74.0,47,7.0,87.0,3.0,44.0,135.0,4.0,201.0,37.0,8.0,1.0,16.0,16.0,23.0,26.0,21.0,19.0,149.0,3.0,59.0,13.0,4.0,26.0,132.0,62.0,160.0,769.0,66.0,4.0,12.0,20.0,182.0,120.0,66.0,6.0,406.0,25.0,198.0,102.0,360.0,33.0,3.0,202.0,85.0,32.0,9.0,1.0,6.0,14.0,180.0,56.0,83.0,22.0,61.0,143.0,1.0,42.0,95.0,6.0
426,59.0,0.0,9.0,25,17.0,35.0,2.0,5.0,1.0,19.0,6.0,3.0,12.0,9.0,7.0,12.0,14.0,9.0,22.0,23.0,5.0,12.0,38.0,59.0,5.0,9.0,19.0,19.0,10.0,16.0,4.0,0.0,5.0,52.0,5.0,15.0,19.0,26.0,6.0,6.0,7.0,20.0,66.0,11.0,22.0,13.0,15.0,6.0,0.0,5.0,4.0,4.0,9.0,7.0,19.0,4.0,7.0,11.0,15.0,4.0,9.0,5.0
431,46.0,7.0,228.0,23,5.0,46.0,65.0,34.0,33.0,180.0,5.0,182.0,14.0,312.0,95.0,8.0,12.0,85.0,175.0,352.0,1.0,43.0,131.0,45.0,305.0,13.0,138.0,513.0,3.0,8.0,203.0,5.0,1.0,567.0,1.0,36.0,16.0,1079.0,21.0,36.0,37.0,120.0,220.0,10.0,118.0,276.0,122.0,556.0,84.0,216.0,115.0,12.0,67.0,82.0,70.0,3.0,34.0,95.0,54.0,165.0,125.0,4.0
433,127.0,1.0,58.0,96,14.0,48.0,8.0,17.0,29.0,2.0,70.0,11.0,16.0,9.0,17.0,54.0,23.0,7.0,27.0,28.0,0.0,23.0,60.0,59.0,9.0,111.0,30.0,24.0,50.0,186.0,11.0,6.0,35.0,87.0,5.0,14.0,21.0,42.0,34.0,7.0,57.0,29.0,75.0,10.0,2.0,22.0,22.0,16.0,12.0,35.0,9.0,70.0,31.0,16.0,44.0,13.0,6.0,20.0,14.0,6.0,27.0,2.0
434,68.0,9.0,104.0,56,1097.0,117.0,4.0,182.0,35.0,51.0,6.0,95.0,4.0,163.0,339.0,15.0,198.0,59.0,73.0,112.0,10.0,12.0,586.0,281.0,22.0,64.0,174.0,191.0,45.0,4980.0,55.0,8.0,5.0,286.0,5.0,140.0,156.0,15.0,74.0,59.0,3.0,112.0,145.0,186.0,1.0,93.0,66.0,102.0,211.0,311.0,12.0,9.0,328.0,41.0,109.0,29.0,18.0,41.0,6.0,76.0,61.0,6.0
437,35.0,2.0,30.0,13,37.0,9.0,4.0,30.0,21.0,2.0,53.0,6.0,7.0,7.0,5.0,17.0,4.0,7.0,37.0,16.0,6.0,14.0,44.0,24.0,13.0,13.0,17.0,27.0,28.0,25.0,1.0,2.0,27.0,43.0,10.0,20.0,19.0,10.0,8.0,11.0,14.0,20.0,12.0,10.0,2.0,22.0,34.0,8.0,16.0,22.0,5.0,7.0,12.0,4.0,22.0,5.0,12.0,26.0,13.0,8.0,45.0,4.0
438,193.0,0.0,21.0,106,7.0,13.0,1.0,7.0,49.0,1.0,165.0,8.0,3.0,7.0,2.0,10.0,19.0,5.0,6.0,6.0,92.0,13.0,5.0,1.0,12.0,83.0,3.0,24.0,22.0,19.0,3.0,4.0,53.0,14.0,92.0,11.0,5.0,2.0,21.0,13.0,26.0,40.0,13.0,2.0,1.0,45.0,121.0,5.0,66.0,7.0,1.0,29.0,25.0,16.0,13.0,5.0,39.0,105.0,1.0,5.0,61.0,4.0
439,588.0,6.0,30.0,37,6.0,96.0,8.0,26.0,239.0,0.0,7.0,41.0,10.0,10.0,394.0,16.0,386.0,24.0,100.0,60.0,2651.0,14.0,124.0,953.0,90.0,544.0,83.0,331.0,15.0,23.0,25.0,7.0,18.0,12.0,293.0,113.0,14.0,12.0,13.0,118.0,4.0,11.0,851.0,41.0,3.0,10.0,220.0,36.0,29.0,7.0,15.0,3.0,68.0,98.0,204.0,23.0,73.0,170.0,41.0,53.0,95.0,8.0
43_ref1,6.0,4.0,25.0,22,22.0,1.0,43.0,5.0,4.0,2.0,41.0,1.0,1.0,2.0,3.0,17.0,804.0,3.0,6.0,6.0,220.0,0.0,6.0,5.0,8.0,8.0,4.0,7.0,8.0,127.0,7.0,2.0,20.0,4.0,0.0,2.0,3.0,34.0,2.0,6.0,11.0,6.0,3.0,3.0,7.0,2.0,3.0,4.0,30.0,1.0,2.0,38.0,29.0,2.0,32.0,9.0,2.0,2.0,8.0,4.0,4.0,3.0
43_ref2,137.0,11.0,190.0,129,181.0,6.0,95.0,72.0,30.0,26.0,898.0,56.0,14.0,18.0,19.0,495.0,4139.0,28.0,82.0,151.0,682.0,53.0,34.0,119.0,32.0,42.0,259.0,36.0,111.0,1704.0,34.0,28.0,187.0,97.0,38.0,370.0,46.0,241.0,14.0,42.0,135.0,66.0,11.0,27.0,34.0,53.0,115.0,57.0,207.0,80.0,17.0,456.0,98.0,5.0,280.0,60.0,25.0,51.0,39.0,23.0,120.0,9.0
44,1.0,0.0,4.0,4,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,4.0,5.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
442,15.0,1.0,18.0,17,26.0,13.0,4.0,21.0,7.0,4.0,27.0,8.0,25.0,5.0,13.0,7.0,11.0,11.0,35.0,23.0,3.0,14.0,39.0,70.0,11.0,28.0,48.0,78.0,15.0,135.0,9.0,6.0,14.0,27.0,55.0,28.0,27.0,12.0,4.0,9.0,5.0,29.0,23.0,19.0,3.0,19.0,27.0,12.0,6.0,15.0,8.0,8.0,30.0,6.0,46.0,11.0,13.0,20.0,11.0,6.0,17.0,7.0
444,5.0,0.0,6.0,7,1.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,3.0,4.0,9.0,1.0,0.0,5.0,7.0,0.0,2.0,8.0,4.0,2.0,3.0,11.0,7.0,0.0,111.0,6.0,4.0,2.0,8.0,6.0,0.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,0.0,5.0,9.0,7.0,1.0,4.0,3.0,4.0,4.0,1.0,7.0,2.0,4.0,6.0,0.0,2.0,5.0,1.0
446,347.0,0.0,5.0,67,5.0,115.0,2.0,43.0,127.0,0.0,7.0,11.0,2.0,23.0,25.0,9.0,8.0,19.0,125.0,18.0,1.0,1.0,3.0,69.0,19.0,3.0,242.0,67.0,3.0,3.0,29.0,1.0,28.0,17.0,1.0,39.0,20.0,2.0,93.0,65.0,5.0,24.0,697.0,203.0,5.0,4.0,62.0,5.0,4.0,5.0,0.0,35.0,23.0,1.0,71.0,4.0,8.0,62.0,0.0,26.0,22.0,13.0
45,18.0,0.0,15.0,8,3.0,34.0,4.0,23.0,5.0,2.0,23.0,30.0,10.0,12.0,13.0,17.0,7.0,14.0,26.0,50.0,1.0,16.0,17.0,41.0,8.0,16.0,28.0,30.0,16.0,13.0,38.0,12.0,11.0,26.0,13.0,13.0,15.0,9.0,6.0,4.0,9.0,17.0,12.0,10.0,9.0,12.0,48.0,7.0,2.0,37.0,8.0,15.0,6.0,8.0,15.0,3.0,15.0,30.0,7.0,17.0,36.0,6.0
450,141.0,3.0,56.0,228,260.0,63.0,1.0,18.0,28.0,1.0,1.0,84.0,27.0,5.0,22.0,135.0,3.0,23.0,115.0,66.0,5.0,10.0,10.0,26.0,54.0,21.0,15.0,140.0,6.0,376.0,62.0,4.0,6.0,17.0,4.0,17.0,6.0,38.0,119.0,17.0,33.0,22.0,85.0,4.0,6.0,108.0,91.0,29.0,604.0,4.0,39.0,4.0,54.0,52.0,44.0,5.0,14.0,51.0,4.0,62.0,52.0,2.0
452,30.0,0.0,24.0,5,41.0,37.0,32.0,14.0,2.0,0.0,3.0,2.0,7.0,2.0,9.0,8.0,5.0,9.0,20.0,9.0,4.0,17.0,11.0,19.0,8.0,3.0,17.0,22.0,7.0,3.0,4.0,2.0,7.0,16.0,4.0,11.0,17.0,5.0,6.0,7.0,1.0,47.0,48.0,3.0,1.0,10.0,11.0,5.0,6.0,4.0,1.0,3.0,50.0,5.0,12.0,4.0,4.0,15.0,6.0,12.0,17.0,2.0
454,6.0,0.0,4.0,9,6.0,7.0,1.0,3.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,7.0,11.0,4.0,3.0,5.0,10.0,0.0,103.0,27.0,1.0,3.0,4.0,1.0,2.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,47.0,0.0,2.0,1.0,2.0,13.0,5.0,23.0,2.0,7.0,1.0,5.0,24.0,9.0,7.0,2.0,0.0,4.0,7.0,0.0,3.0,0.0
458,43.0,3.0,165.0,329,331.0,53.0,6.0,51.0,350.0,5.0,11.0,83.0,32.0,206.0,67.0,15.0,17.0,327.0,192.0,80.0,6.0,50.0,15.0,47.0,63.0,44.0,98.0,440.0,11.0,24.0,80.0,9.0,32.0,161.0,148.0,67.0,6.0,138.0,28.0,54.0,38.0,126.0,85.0,12.0,9.0,81.0,702.0,160.0,23.0,32.0,60.0,36.0,28.0,33.0,179.0,33.0,248.0,243.0,185.0,923.0,414.0,8.0
459,328.0,2.0,60.0,73,36.0,75.0,9.0,32.0,34.0,6.0,14.0,29.0,11.0,22.0,143.0,11.0,169.0,41.0,112.0,28.0,1263.0,123.0,134.0,872.0,19.0,29.0,64.0,86.0,272.0,626.0,18.0,9.0,196.0,37.0,13.0,319.0,21.0,17.0,6.0,137.0,289.0,336.0,206.0,43.0,3.0,219.0,109.0,16.0,37.0,31.0,11.0,69.0,146.0,45.0,78.0,26.0,48.0,62.0,7.0,24.0,54.0,8.0
460,1656.0,5.0,670.0,317,2557.0,57.0,215.0,72.0,355.0,91.0,1017.0,133.0,326.0,63.0,97.0,78.0,151.0,35.0,269.0,94.0,315.0,52.0,211.0,58.0,81.0,398.0,91.0,426.0,880.0,30.0,68.0,34.0,1353.0,98.0,19.0,322.0,148.0,20.0,626.0,66.0,1695.0,896.0,782.0,61.0,77.0,162.0,299.0,220.0,15.0,40.0,74.0,2161.0,406.0,223.0,86.0,102.0,153.0,342.0,257.0,74.0,215.0,12.0
466,20.0,3.0,26.0,27,89.0,6.0,0.0,22.0,5.0,0.0,23.0,3.0,7.0,3.0,6.0,10.0,5.0,18.0,45.0,2.0,3.0,23.0,21.0,9.0,14.0,27.0,19.0,40.0,11.0,7.0,3.0,0.0,11.0,18.0,19.0,19.0,8.0,5.0,9.0,15.0,6.0,18.0,16.0,9.0,1.0,13.0,23.0,11.0,66.0,19.0,10.0,2.0,13.0,8.0,19.0,6.0,11.0,18.0,3.0,16.0,44.0,4.0
468,644.0,11.0,187.0,253,131.0,207.0,19.0,164.0,414.0,4.0,19.0,381.0,21.0,56.0,60.0,448.0,123.0,259.0,1063.0,174.0,18.0,221.0,651.0,232.0,324.0,456.0,1128.0,205.0,63.0,3125.0,313.0,23.0,162.0,248.0,145.0,465.0,583.0,100.0,85.0,191.0,217.0,259.0,631.0,519.0,14.0,291.0,876.0,331.0,426.0,30.0,136.0,274.0,96.0,179.0,823.0,84.0,377.0,455.0,165.0,779.0,415.0,25.0
470,214.0,6.0,37.0,50,79.0,117.0,6.0,242.0,148.0,3.0,11.0,6.0,11.0,381.0,10.0,9.0,181.0,35.0,108.0,26.0,270.0,195.0,62.0,33.0,13.0,63.0,843.0,58.0,15.0,36.0,4.0,5.0,30.0,117.0,352.0,95.0,100.0,12.0,12.0,544.0,10.0,61.0,30.0,145.0,1.0,52.0,58.0,15.0,1924.0,275.0,9.0,6.0,16.0,16.0,278.0,30.0,64.0,90.0,7.0,34.0,124.0,6.0
473,90.0,4.0,62.0,71,6.0,42.0,12.0,63.0,48.0,11.0,215.0,116.0,58.0,104.0,97.0,29.0,48.0,86.0,246.0,69.0,16.0,21.0,63.0,58.0,86.0,11.0,48.0,503.0,20.0,39.0,33.0,7.0,115.0,144.0,137.0,57.0,8.0,9.0,7.0,27.0,215.0,115.0,91.0,32.0,7.0,107.0,78.0,207.0,14.0,219.0,27.0,109.0,17.0,33.0,150.0,21.0,55.0,39.0,131.0,167.0,41.0,2.0
475,3983.0,90.0,1658.0,11244,3772.0,450.0,84.0,992.0,258.0,77.0,1894.0,661.0,911.0,6806.0,956.0,1798.0,2787.0,520.0,2367.0,4941.0,5644.0,292.0,5958.0,2623.0,1102.0,2148.0,1596.0,2906.0,3709.0,2669.0,269.0,226.0,6084.0,3254.0,476.0,4073.0,971.0,141.0,2379.0,605.0,3735.0,3536.0,5806.0,3091.0,79.0,753.0,1446.0,6622.0,3489.0,4597.0,464.0,12144.0,2372.0,3433.0,2068.0,1040.0,600.0,870.0,2592.0,1183.0,396.0,165.0
